,title,artist,number,duration,t_eps,href,status
397,Reminiscing,Little River Band,77,3:32,3.0,https://ipleer.fm/search/q/Little+River+Band+Reminiscing/,No_correct_songs_found
398,We Two,Little River Band,104,4:34,1.0,https://ipleer.fm/song/22351928/Little_River_Band_-_We_Two/,Downloaded
399,Help Is On The Way,Little River Band,187,4:02,,https://ipleer.fm/search/q/Little+River+Band+Help+Is+On+The+Way/,No_correct_songs_found
400,The Other Guy,Little River Band,310,2:49,0.0,https://ipleer.fm/song/78717800/Little_River_Band_-_The_Other_Guy/,Downloaded
401,Happy Anniversary,Little River Band,1174,4:01,0.0,https://ipleer.fm/song/31748752/The_Little_River_Band_-_Happy_Anniversary/,Downloaded
402,Brandy,Looking Glass,128,3:08,0.0,https://ipleer.fm/song/56769027/Looking_Glass_-_Brandy_You_re_a_Fine_Girl/,Downloaded
403,Will The Wolf Survive,Los Lobos,1119,3:43,,https://ipleer.fm/search/q/Los+Lobos+Will+The+Wolf+Survive/,No_correct_songs_found
404,Hello Dolly,Louis Armstrong,650,2:28,,,List_page_not_found
405,That Old Black Magic,Louis Prima & Keely Smith,746,2:57,0.0,https://ipleer.fm/song/32648428/Louis_Prima_Keely_Smith_-_That_Old_Black_Magic/,Downloaded
406,Sweet Home Alabama,Lynyrd Skynyrd,107,4:44,0.0,https://ipleer.fm/song/41071/Lynyrd_Skynyrd_-_Sweet_Home_Alabama/,Downloaded
407,Oh Father,Madonna,1140,4:59,0.0,https://ipleer.fm/song/87188026/Madonna_-_Oh_Father/,Downloaded
408,Live To Tell,Madonna,1173,5:52,,https://ipleer.fm/search/q/Madonna+Live+To+Tell/,No_correct_songs_found
409,Walking In Memphis,Marc Cohn,775,4:16,0.0,https://ipleer.fm/song/105295654/Marc_Cohn_-_Walking_In_Memphis_Remastered_Version/,Downloaded
410,Paper Roses,Marie Osmond,1245,2:42,1.0,https://ipleer.fm/song/765674/Marie_Osmond_-_Paper_Roses/,Downloaded
411,Good Vibrations,Marky Mark & The Funky Bunch,352,4:30,0.0,https://ipleer.fm/song/18204476/Marky_Mark_The_Funky_Bunch_-_Good_Vibrations/,Downloaded
412,Nowhere To Run,Martha Reeves & The Vandellas,74,2:59,,,List_page_not_found
413,Big Iron,Marty Robbins,814,3:57,0.0,https://ipleer.fm/song/1758348/Marty_Robbins_-_Big_Iron/,Downloaded
414,I Walk Alone,Marty Robbins,1054,3:20,2.0,https://ipleer.fm/song/84869632/Marty_Robbins_-_I_Walk_Alone/,Downloaded
415,I Want You,Marvin Gaye,319,3:59,0.0,https://ipleer.fm/song/1862190/Marvin_Gaye_-_I_Want_You/,Downloaded
416,Mercy Mercy Me (The Ecology),Marvin Gaye,819,2:31,1.0,https://ipleer.fm/song/88757265/Marvin_Gaye_-_Mercy_Mercy_Me_The_Ecology_mono_single_version/,Downloaded
417,It Takes Two,Marvin Gaye & Kim Weston,280,3:00,0.0,https://ipleer.fm/song/92886133/Marvin_Gaye_Kim_Weston_-_It_Takes_Two/,Downloaded
418,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,619,2:26,,https://ipleer.fm/search/q/Marvin+Gaye+&+Tammy+Terrell+If+I+Could+Build+My+Whole+World+Around+You/,No_correct_songs_found
419,Torn Between Two Lovers,Mary MacGregor,1138,3:43,1.0,https://ipleer.fm/song/101583469/Mary_MacGregor_-_Torn_Between_Two_Lovers/,Downloaded
420,Shape Of Things To Come,Max Frost & The Troopers,257,1:54,0.0,https://ipleer.fm/song/20613173/Max_Frost_The_Troopers_-_Shape_Of_Things_To_Come_1968_US_Rock/,Downloaded
421,You Took The Words Right Out Of My Mouth,Meat Loaf,807,4:50,0.0,https://ipleer.fm/song/105929635/Meat_Loaf_-_You_Took_The_Words_Right_Out_Of_My_Mouth/,Downloaded
422,Paradise by the Dashboard Light,Meatloaf,71,9:31,,https://ipleer.fm/search/q/Meatloaf+Paradise+by+the+Dashboard+Light/,No_correct_songs_found
423,Comin' Home Baby,Mel Torme,213,2:44,0.0,https://ipleer.fm/song/2592619/Mel_Torme_-_Comin_Home_Baby/,Downloaded
424,No Charge,Melba Montgomery,167,3:14,,https://ipleer.fm/search/q/Melba+Montgomery+No+Charge/,No_correct_songs_found
425,One,Metallica,884,7:24,1.0,https://ipleer.fm/song/41030655/Metallica_-_One/,Downloaded
426,I Just Can't Stop Loving You,Michael Jackson,85,4:14,2.0,https://ipleer.fm/song/97635989/Michael_Jackson_-_Michael_Jackson_-_I_Just_Can_t_Stop_Loving_You_Dz/,Downloaded
427,Wanna Be Startin' Somethin',Michael Jackson,223,6:02,0.0,https://ipleer.fm/song/98399948/Michael_Jackson_-_Wanna_Be_Startin_Somethin/,Downloaded
428,Beat It,Michael Jackson,629,4:18,1.0,https://ipleer.fm/song/109900729/Michael_Jackson_-_Beat_It/,Downloaded
429,Human Nature,Michael Jackson,637,4:06,1.0,https://ipleer.fm/song/99698674/Michael_Jackson_-_Human_Nature/,Downloaded
430,Man In The Mirror,Michael Jackson,1188,5:20,0.0,https://ipleer.fm/song/77452551/Michael_Jackson_-_Man_In_The_Mirror/,Downloaded
431,Almost by Being In Love,Michael Johnson,547,3:54,,https://ipleer.fm/search/q/Michael+Johnson+Almost+by+Being+In+Love/,No_correct_songs_found
432,Maniac,Michael Sembello,553,4:13,1.0,https://ipleer.fm/song/28066035/Michael_Sembello_-_Maniac/,Downloaded
433,Girl You Know It s True,Milli Vanilli,913,4:13,0.0,https://ipleer.fm/song/82169139/Milli_Vanilli_-_Girl_You_Know_It_s_True/,Downloaded
434,Girl I m Gonna Miss You,Milli Vanilli,1039,3:58,,https://ipleer.fm/search/q/Milli+Vanilli+Girl+I+m+Gonna+Miss+You/,No_correct_songs_found
435,Baby Don t Forget My Number,Milli Vanilli,1276,6:28,0.0,https://ipleer.fm/song/81657750/Milli_Vanilli_-_Baby_Don_t_Forget_My_Number/,Downloaded
436,Lovin' You,Minnie Riperton,1257,3:24,0.0,https://ipleer.fm/song/3019279/Minnie_Riperton_-_Lovin_You/,Downloaded
437,Simon & Garfunkel,Mrs. Robinson,616,4:05,7.0,https://ipleer.fm/search/q/Mrs.+Robinson+Simon+&+Garfunkel/,No_correct_songs_found
438,These Boots Are Made For Walkin',Nancy Sinatra,284,2:34,0.0,https://ipleer.fm/song/82060838/Nancy_Sinatra_-_These_Boots_Are_Made_For_Walkin/,Downloaded
439,Ramblin' Rose,Nat King Cole,220,2:49,,,List_page_not_found
440,Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,516,2:25,,,List_page_not_found
441,Unforgettable,Natalie Cole,982,3:13,2.0,https://ipleer.fm/song/110265144/Natalie_Cole_-_Unforgettable..._With_Love_1991_-_Unforgettable_Duet_with_Nat_King_Cole/,Downloaded
442,I've Got Love On My Mind,Nathalie Cole,177,4:21,,https://ipleer.fm/search/q/Nathalie+Cole+Ive+Got+Love+On+My+Mind/,No_correct_songs_found
443,Breaking Up Is Hard To Do,Neil Sedaka,728,2:19,0.0,https://ipleer.fm/song/862934/Neil_Sedaka_-_Breaking_Up_Is_Hard_To_Do/,Downloaded
444,Kisses On The Wind,Neneh Cherry,370,3:57,0.0,https://ipleer.fm/song/31452730/Neneh_Cherry_-_Kisses_On_The_Wind/,Downloaded
445,Hot Child in the City,Nick Gilder,615,3:09,1.0,https://ipleer.fm/song/91083704/Nick_Gilder_-_Hot_Child_In_the_City_1978_Vinyl/,Downloaded
446,Buy For Me The Rain,Nitty Gritty Dirt Band,88,2:23,0.0,https://ipleer.fm/song/99795304/Nitty_Gritty_Dirt_Band_-_Buy_For_Me_The_Rain/,Downloaded
447,Make A Little Magic,Nitty Gritty Dirt Band,859,3:55,0.0,https://ipleer.fm/song/879700/Nitty_Gritty_Dirt_Band_-_Make_A_Little_Magic/,Downloaded
448,Elvira,Oak Ridge Boys,864,2:41,1.0,https://ipleer.fm/song/89498289/The_Oak_Ridge_Boys_-_Elvira/,Downloaded
449,Put Your Hand In The Hand,Ocean,429,2:56,2.0,https://ipleer.fm/song/90208860/OBADINAMIKA_Ocean_-_Put_Your_Hand_In_The_Hand/,Downloaded
450,Good Morning Starshine,Oliver,834,3:39,,https://ipleer.fm/search/q/Oliver+Good+Morning+Starshine/,No_correct_songs_found
451,I've Been Loving You Too Long (To Stop Now),Otis Redding,502,3:16,1.0,https://ipleer.fm/song/2124106/Otis_Redding_-_I_ve_Been_Loving_You_Too_Long_To_Stop_Now/,Downloaded
452,(Sittin' On) The Dock Of The Bay,Otis Redding,645,2:45,0.0,https://ipleer.fm/song/101567956/Otis_Redding_-_Sittin_On_The_Dock_Of_The_Bay_OST_Platoon/,Downloaded
453,Chained And Bound,Otis Redding,678,2:41,0.0,https://ipleer.fm/song/38189487/Otis_Redding_-_Chained_And_Bound/,Downloaded
454,The Night Chicago Died,Paper Lace,767,3:37,1.0,https://ipleer.fm/song/97907076/Paper_Lace_-_The_Night_Chicago_Died/,Downloaded
455,Promises In The Dark,Pat Benatar,227,4:48,0.0,https://ipleer.fm/song/83495235/Pat_Benatar_-_Promises_In_The_Dark/,Downloaded
456,Love Is A Battlefield,Pat Benatar,741,4:11,0.0,https://ipleer.fm/song/1878908/Pat_Benatar_-_Love_Is_A_Battlefield/,Downloaded
457,Little Too Late,Pat Benatar,973,4:08,0.0,https://ipleer.fm/song/81736801/Pat_Benatar_-_Little_Too_Late/,Downloaded
458,Heartbreaker,Pat Benatar,1053,3:27,0.0,https://ipleer.fm/song/925146/Pat_Benatar_-_Heartbreaker/,Downloaded
459,Fire And Ice,Pat Benetar,89,3:20,,https://ipleer.fm/search/q/Pat+Benetar+Fire+And+Ice/,No_correct_songs_found
460,Born To Be Alive,Patrick Hernandez,259,3:35,,https://ipleer.fm/search/q/Patrick+Hernandez+Born+To+Be+Alive/,No_correct_songs_found
461,Love Me Warm And Tender,Paul Anka,196,2:22,0.0,https://ipleer.fm/song/44342697/Paul_Anka_-_Love_Me_Warm_And_Tender/,Downloaded
462,Let Me Get To Know You,Paul Anka,325,3:21,0.0,https://ipleer.fm/song/929309/Paul_Anka_-_Let_Me_Get_To_Know_You/,Downloaded
463,Maybe I'm Amazed,Paul McCartney,206,3:53,0.0,https://ipleer.fm/song/5354871/Paul_McCartney_-_Maybe_I_m_Amazed_1970_McCartney_DCC_GZS-1029/,Downloaded
464,With a Little Luck,Paul McCartney,456,5:46,,https://ipleer.fm/search/q/Paul+McCartney+With+a+Little+Luck/,No_correct_songs_found
465,Press,Paul McCartney,772,4:43,0.0,https://ipleer.fm/song/17372359/Paul_McCartney_-_Press/,Downloaded
466,My Love,Paul McCartney & Wings,1163,4:08,0.0,https://ipleer.fm/song/47488171/Paul_McCartney_Wings_-_My_Love/,Downloaded
467,Kicks,Paul Revere & The Raiders,1181,2:29,,,List_page_not_found
468,You Can Call Me Al,Paul Simon,81,4:41,0.0,https://ipleer.fm/song/27168894/Paul_Simon_-_You_Can_Call_Me_Al/,Downloaded
469,50 Ways To Leave Your Lover,Paul Simon,824,3:15,4.0,https://ipleer.fm/search/q/Paul+Simon+50+Ways+To+Leave+Your+Lover/,No_correct_songs_found
470,Shake Your Groove Thing,Peaches and Herb,550,5:33,0.0,https://ipleer.fm/song/15894197/Peaches_and_Herb_-_Shake_Your_Groove_Thing_Full_Length_Mix/,Downloaded
471,Is That All There Is,Peggy Lee,59,4:24,0.0,https://ipleer.fm/song/96334796/0280._Peggy_Lee_-_Is_That_All_There_Is_1969/,Downloaded
472,Fever,Peggy Lee,396,3:23,0.0,https://ipleer.fm/song/936787/Peggy_Lee_-_Fever/,Downloaded
473,Always on My Mind,Pet Shop Boys,184,3:55,0.0,https://ipleer.fm/song/1880937/Pet_Shop_Boys_-_Always_on_My_Mind/,Downloaded
474,Where The Streets Have No Names,Pet Shop Boys,382,4:33,1.0,https://ipleer.fm/song/8485286/Pet_Shop_Boys_-_Where_The_Streets_Have_No_Names_Cant_Take_My_Eyes_Off_Of_You_90/,Downloaded
475,Love Comes Quickly,Pet Shop Boys,526,4:19,0.0,https://ipleer.fm/song/26671181/Pet_Shop_Boys_-_Love_Comes_Quickly/,Downloaded
476,What Have I Done To Deserve This?,Pet Shop Boys,648,4:20,0.0,https://ipleer.fm/song/8253349/Pet_Shop_Boys_-_What_Have_I_Done_To_Deserve_This/,Downloaded
477,Shock the Monkey,Peter Gabriel,92,3:59,,,List_page_not_found
478,Two Hearts,Phil Collins,43,3:25,1.0,https://ipleer.fm/song/14821203/Phil_Collins_-_Two_Hearts/,Downloaded
479,Money,Pink Floyd,269,6:46,3.0,https://ipleer.fm/search/q/Pink+Floyd+Money/,No_correct_songs_found
480,Another Brick In The Wall (Part II),Pink Floyd,1052,3:60,1.0,https://ipleer.fm/song/96325959/Pink_Floyd_-_Another_Brick_In_The_Wall_Part_II_The_Wall_CD_1_1979/,Downloaded
481,Baby Come Back,Player,1003,3:38,0.0,https://ipleer.fm/song/7053111/Player_-_Baby_Come_Back/,Downloaded
482,He's so shy,Pointer Sisters,663,3:40,,https://ipleer.fm/search/q/Pointer+Sisters+Hes+so+shy/,No_correct_songs_found
483,Unskinny Bop,Poison,810,3:49,0.0,https://ipleer.fm/song/30785383/Poison_-_Unskinny_Bop/,Downloaded
484,Don't stand so close to me,Police,492,4:03,,https://ipleer.fm/search/q/Police+Dont+stand+so+close+to+me/,No_correct_songs_found
485,The Arms Of Orion,Prince & Sheena Easton,1019,4:28,,https://ipleer.fm/search/q/Prince+&+Sheena+Easton+The+Arms+Of+Orion/,No_correct_songs_found
486,Pretty In Pink,Psychedelic Furs,729,4:40,1.0,https://ipleer.fm/song/970176/Psychedelic_Furs_-_Pretty_In_Pink/,Downloaded
487,Amie,Pure Prairie League,406,4:21,0.0,https://ipleer.fm/song/25251360/Pure_Prairie_League_-_Amie/,Downloaded
488,Harden My Heart,Quarterflash,608,3:38,0.0,https://ipleer.fm/song/70167461/Quarterflash_-_Harden_My_Heart/,Downloaded
489,We Are The Champions,Queen,588,3:03,,,List_page_not_found
490,Silent Lucidity,Queensryche,670,5:48,,,List_page_not_found
491,Indiana Wants Me,R Dean Tayloy,30,3:11,,https://ipleer.fm/search/q/R+Dean+Tayloy+Indiana+Wants+Me/,No_correct_songs_found
492,Time For Me To Fly,REO Speedwagon,268,3:33,,,List_page_not_found
493,Just When I Needed You Most,Randy Vanwarmer,149,4:04,2.0,https://ipleer.fm/song/5120135/Randy_Vanwarmer_-_Just_When_I_Needed_You_Most/,Downloaded
494,Get Ready,Rare Earth,1220,2:50,0.0,https://ipleer.fm/song/429012/Rare_Earth_-_Get_Ready/,Downloaded
495,The Right Time,Ray Charles,214,3:25,,,List_page_not_found
496,Crying Time,Ray Charles,748,2:59,,,List_page_not_found
497,Let's Go Get Stoned,Ray Charles,890,3:04,1.0,https://ipleer.fm/song/26334545/Ray_Charles_-_Let_s_Go_Get_Stoned/,Downloaded
498,Eleanor Rigby,Ray Charles,933,3:00,0.0,https://ipleer.fm/song/55206676/Ray_Charles_-_Eleanor_Rigby/,Downloaded
499,Ghostbusters Theme,Ray Parker Jr,621,4:07,4.0,https://ipleer.fm/search/q/Ray+Parker+Jr+Ghostbusters+Theme/,No_correct_songs_found
500,For The Good Times,Ray Price,102,3:50,,,List_page_not_found
501,Come And Get Your Love,Redbone,315,3:34,0.0,https://ipleer.fm/song/9789617/Redbone_-_Come_And_Get_Your_Love/,Downloaded
502,"Rock and Roll, Hoochie Koo",Rick Derringer,1267,8:26,,"https://ipleer.fm/search/q/Rick+Derringer+Rock+and+Roll,+Hoochie+Koo/",No_correct_songs_found
503,Give It To Me Baby,Rick James,480,3:54,0.0,https://ipleer.fm/song/80199253/Rick_James_-_Give_It_To_Me_Baby/,Downloaded
504,Super Freak Part One,Rick James,812,3:22,,https://ipleer.fm/search/q/Rick+James+Super+Freak+Part+One/,No_correct_songs_found
505,Jessie's Girl,Rick Springfield,217,3:17,1.0,https://ipleer.fm/song/2004061/Rick_Springfield_-_Jessie_s_Girl_Acoustic_Version/,Downloaded
506,Don't Talk To Strangers,Rick Springfield,865,3:01,0.0,https://ipleer.fm/song/2004050/Rick_Springfield_-_Don_t_Talk_To_Strangers/,Downloaded
507,The Way You Do The Things You Do,Rita Coolidge,291,3:39,4.0,https://ipleer.fm/search/q/Rita+Coolidge+The+Way+You+Do+The+Things+You+Do/,No_correct_songs_found
508,Your Love Has Lifted Me Higher,Rita Coolidge,336,4:03,2.0,https://ipleer.fm/song/1008076/Rita_Coolidge_-_Your_Love_Has_Lifted_Me_Higher_And_Higher/,Downloaded
509,Fever,Rita Coolidge,692,3:30,1.0,https://ipleer.fm/song/1008112/Rita_Coolidge_-_Fever/,Downloaded
510,We're All Alone,Rita Coolidge,806,3:40,1.0,https://ipleer.fm/song/18061848/Rita_Coolidge_-_We_re_All_Alone/,Downloaded
511,It Takes Two,Rob Base,1109,5:02,1.0,https://ipleer.fm/song/30763574/Rob_Base_-_It_Takes_Two/,Downloaded
512,Lonely Eyes,Robert John,154,3:10,0.0,https://ipleer.fm/song/61632253/Robert_John_-_Lonely_Eyes/,Downloaded
513,Sad Eyes,Robert John,1064,4:13,0.0,https://ipleer.fm/song/3065137/Robert_John_-_Sad_Eyes/,Downloaded
514,Addicted to Love,Robert Palmer,271,4:25,1.0,https://ipleer.fm/song/28329/Robert_Palmer_-_Addicted_to_Love/,Downloaded
515,Feel Like Making Love,Roberta Flack,221,2:57,,,List_page_not_found
516,You've got a Friend,Roberta Flack and Donny Hathaway,4,3:27,,https://ipleer.fm/search/q/Roberta+Flack+and+Donny+Hathaway+Youve+got+a+Friend/,No_correct_songs_found
517,Dirty Water,Rock And Hyde,929,4:18,,https://ipleer.fm/search/q/Rock+And+Hyde+Dirty+Water/,No_correct_songs_found
518,Somebody s Watching Me,Rockwell,334,4:02,1.0,https://ipleer.fm/song/33293312/Rockwell_-_Somebody_s_Watching_Me/,Downloaded
519,This Should Go On Forever,Rod Bernard,707,2:45,3.0,https://ipleer.fm/search/q/Rod+Bernard+This+Should+Go+On+Forever/,No_correct_songs_found
520,Maggie May,Rod Stewart,100,5:50,0.0,https://ipleer.fm/song/72313982/Rod_Stewart_-_Maggie_May/,Downloaded
521,Twisting the Night Away,Rod Stewart,620,3:19,,,List_page_not_found
522,You Can't Roller Skate In A Buffalo Herd,Roger Miller,308,1:52,1.0,https://ipleer.fm/song/3433954/Roger_Miller_-_You_Can_t_Roller_Skate_In_A_Buffalo_Herd_OST_Jackass_3D/,Downloaded
523,It's Only Rock and Roll (But I Like It),Rolling Stones,39,5:07,,https://ipleer.fm/search/q/Rolling+Stones+Its+Only+Rock+and+Roll+But+I+Like+It/,No_correct_songs_found
524,Wild Horses,Rolling Stones,94,5:44,0.0,https://ipleer.fm/song/30465529/Rolling_Stones_-_Wild_Horses/,Downloaded
525,Dandelion,Rolling Stones,264,3:48,0.0,https://ipleer.fm/song/17302131/The_Rolling_Stones_-_Dandelion._Oduvan_s_DR/,Downloaded
526,Waiting On A Friend,Rolling Stones,278,4:34,0.0,https://ipleer.fm/song/61122008/Rolling_Stones_-_Rolling_Stones_Waiting_On_A_Friend/,Downloaded
527,Time Is On My Side,Rolling Stones,387,2:59,,,List_page_not_found
528,Not Fade Away,Rolling Stones,457,3:06,0.0,https://ipleer.fm/song/16046392/The_Rolling_Stones_-_Not_Fade_Away/,Downloaded
529,I wouldn't Have Missed it For The World,Ronnie Milsap,131,3:36,,https://ipleer.fm/search/q/Ronnie+Milsap+I+wouldnt+Have+Missed+it+For+The+World/,No_correct_songs_found
530,The Look,Roxette,567,3:58,,,List_page_not_found
531,Dance Away,Roxy,568,3:47,,,List_page_not_found
532,Three Hearts In A Tangle,Roy Drusky,1006,2:44,3.0,https://ipleer.fm/search/q/Roy+Drusky+Three+Hearts+In+A+Tangle/,No_correct_songs_found
533,Treat Her Right,Roy Head,1125,2:06,0.0,https://ipleer.fm/song/23585021/Roy_Head_-_Treat_Her_Right/,Downloaded
534,Cry Softly Lonely One,Roy Orbison,64,2:53,0.0,https://ipleer.fm/song/23973612/Roy_Orbison_-_Cry_Softly_Lonely_One/,Downloaded
535,Walk This Way,Run-D.M.C.,879,5:12,1.0,https://ipleer.fm/song/3770718/Run-D.M.C._-_Walk_This_Way/,Downloaded
536,The Spirit of Radio,Rush,105,4:58,1.0,https://ipleer.fm/song/9822565/Rush_-_The_Spirit_of_Radio/,Downloaded
537,My World Fell Down,Sagittarius,1182,3:50,0.0,https://ipleer.fm/song/31377900/Various_Artists_-_Sagittarius_-_My_World_Fell_Down/,Downloaded
538,I Can't Drive 55,Sammy Hagar,353,4:10,,,List_page_not_found
539,Give To Live,Sammy Hagar,465,5:39,,,List_page_not_found
540,The Animals,San Franciscan Nights,168,3:21,0.0,https://ipleer.fm/song/94898003/The_Animals_-_San_Franciscan_Nights/,Downloaded
541,Evil Ways,Santana,364,3:58,0.0,https://ipleer.fm/song/38685161/Santana_-_Evil_Ways/,Downloaded
542,Sleep Walk,Santo & Johnny,157,2:23,0.0,https://ipleer.fm/song/2304108/Santo_Johnny_-_Sleep_Walk/,Downloaded
543,Don Gibson,Sea of Heartbreak,169,2:34,0.0,https://ipleer.fm/song/107185140/Don_Gibson_-_Sea_of_Heartbreak/,Downloaded
544,Let The Music Play,Shannon,1279,3:42,0.0,https://ipleer.fm/song/7144250/Shannon_-_Let_The_Music_Play/,Downloaded
545,Woman To Woman,Shirley Brown,400,3:55,0.0,https://ipleer.fm/song/82659633/Shirley_Brown_-_Woman_To_Woman/,Downloaded
546,Cecilia,Simon & Garfunkel,560,2:57,0.0,https://ipleer.fm/song/24218018/Simon_Garfunkel_-_Cecilia/,Downloaded
547,Fakin it,Simon & Garfunkel,947,3:19,1.0,https://ipleer.fm/song/89988424/Simon_Garfunkel_-_Fakin_it/,Downloaded
548,The Sounds Of Silence,Simon & Garfunkel,1153,3:09,0.0,https://ipleer.fm/song/1232746/Simon_Garfunkel_-_The_Sounds_Of_Silence/,Downloaded
549,El Condor Pasa,Simon & Garfunkel,1261,3:09,0.0,https://ipleer.fm/song/2614664/Simon_Garfunkel_-_El_Condor_Pasa/,Downloaded
550,A Hazy Shade Of Winter,Simon And Garfunel,1121,2:18,,https://ipleer.fm/search/q/Simon+And+Garfunel+A+Hazy+Shade+Of+Winter/,No_correct_songs_found
551,Sanctify Yourself,Simple Minds,254,4:59,0.0,https://ipleer.fm/song/2589686/Simple_Minds_-_Sanctify_Yourself/,Downloaded
552,Hot Fun In The Summertime,Sly & The Family Stone,70,2:38,,,List_page_not_found
553,I want to take you higher,Sly And The Family Stone,614,5:24,,,List_page_not_found
554,Cruisin',Smokey Robinson,307,4:30,0.0,https://ipleer.fm/song/3095457/Smokey_Robinson_-_Cruisin/,Downloaded
555,The Power,Snap,40,3:41,1.0,https://ipleer.fm/song/1097628/Snap_-_The_Power/,Downloaded
556,Tainted Love,Soft Cell,654,2:41,0.0,https://ipleer.fm/song/246001/Soft_Cell_-_Tainted_Love/,Downloaded
557,If you need me,Solomon Burke,160,2:33,3.0,https://ipleer.fm/search/q/Solomon+Burke+If+you+need+me/,No_correct_songs_found
558,All I Ever Need Is You,Sonny & Cher,950,2:40,0.0,https://ipleer.fm/song/24090874/Sonny_Cher_-_All_I_Ever_Need_Is_You/,Downloaded
559,A Cowboy's Work Is Never Done,Sonny & Cher,1147,3:18,0.0,https://ipleer.fm/song/3086619/Sonny_Cher_-_A_Cowboy_s_Work_Is_Never_Done_1971/,Downloaded
560,Baby Don't Go,Sonny & Cher,1212,3:09,1.0,https://ipleer.fm/song/30111480/Sonny_Cher_-_Baby_Don_t_Go/,Downloaded
561,True,Spandau Ballet,91,5:43,0.0,https://ipleer.fm/song/1114762/Spandau_Ballet_-_True/,Downloaded
562,Never Knew Love Like This Before,Stephanie Mills,1112,5:24,2.0,https://ipleer.fm/song/70318560/Stephanie_Mills_-_Never_Knew_Love_Like_This_Before/,Downloaded
563,Born To Be Wild,Steppenwolf,841,3:30,0.0,https://ipleer.fm/song/430234/Steppenwolf_-_Born_To_Be_Wild/,Downloaded
564,The Joker,Steve Miller Band,29,3:39,,,List_page_not_found
565,Rock'n Me,Steve Miller Band,1249,3:09,1.0,https://ipleer.fm/song/2975388/Steve_Miller_Band_-_Rock_n_Me/,Downloaded
566,Back in the High Life Again,Steve Winwood,207,4:23,1.0,https://ipleer.fm/song/91802984/Steve_Winwood_-_Back_in_the_High_Life_Again/,Downloaded
567,Don t You Know What The Night Can Do,Steve Winwood,889,6:55,0.0,https://ipleer.fm/song/37347360/Steve_Winwood_-_Don_t_You_Know_What_The_Night_Can_Do/,Downloaded
568,Because I Love You,Stevie B,242,4:22,5.0,https://ipleer.fm/search/q/Stevie+B+Because+I+Love+You/,No_correct_songs_found
569,Higher Ground,Stevie Wonder,625,3:48,,,List_page_not_found
570,If You really love me,Stevie Wonder,631,2:60,,,List_page_not_found
571,That Girl,Stevie Wonder,683,5:14,,,List_page_not_found
572,Do I Do,Stevie Wonder,736,10:29,,,List_page_not_found
573,If you love somebody set them free,Sting,384,4:16,,,List_page_not_found
574,All This Time,Sting,1012,4:56,,,List_page_not_found
575,Rock This Town,Stray Cats,1102,3:25,0.0,https://ipleer.fm/song/46435993/Stray_Cats_-_Rock_This_Town/,Downloaded
576,I Won't Stand In Your Way,Stray Cats,1197,3:55,0.0,https://ipleer.fm/song/34132583/Stray_Cats_-_I_Won_t_Stand_In_Your_Way/,Downloaded
577,Double Shot (Of My Baby's Love),Swingin' Medallions,549,2:18,,,List_page_not_found
578,There'll Never Be,Switch,1078,3:37,,https://ipleer.fm/search/q/Switch+Therell+Never+Be/,No_correct_songs_found
579,And She Was,Talking Heads,23,3:39,0.0,https://ipleer.fm/song/47276455/Talking_Heads_-_And_She_Was/,Downloaded
580,Burning Down The House,Talking Heads,844,4:01,0.0,https://ipleer.fm/song/47276456/Talking_Heads_-_Burning_Down_The_House/,Downloaded
581,Here's Some Love,Tanya Tucker,19,2:58,2.0,https://ipleer.fm/song/67673915/Tanya_Tucker_-_Here_s_Some_Love/,Downloaded
582,I Don't Love You Anymore,Teddy Pendergrass,797,4:04,,https://ipleer.fm/search/q/Teddy+Pendergrass+I+Dont+Love+You+Anymore/,No_correct_songs_found
583,I'd Love To Change The World,Ten Years After,248,3:45,,https://ipleer.fm/search/q/Ten+Years+After+Id+Love+To+Change+The+World/,No_correct_songs_found
584,Tell Me What You Want Me To Do,Tevin Campbell,1145,4:18,2.0,https://ipleer.fm/song/83306463/Tevin_Campbell_-_Tell_Me_What_You_Want_Me_To_Do/,Downloaded
585,Never My Love,The 5th Dimension,22,3:58,,,List_page_not_found
586,(Last Night) I Didn't Get To Sleep At All,The 5th Dimension,265,3:12,,,List_page_not_found
587,If I Could Reach You,The 5th Dimension,433,3:09,,,List_page_not_found
588,One Less Bell To Answer,The 5th Dimension,1127,3:31,,,List_page_not_found
589,Eye In The Sky,The Allan Parsons Project,956,3:59,,https://ipleer.fm/search/q/The+Allan+Parsons+Project+Eye+In+The+Sky/,No_correct_songs_found
590,Straight From The Heart,The Allman Brothers,798,3:47,0.0,https://ipleer.fm/song/79872337/The_Allman_Brothers_Band_-_Straight_From_The_Heart/,Downloaded
591,Journey To The Center Of The Mind,The Amboy Dukes,828,3:35,0.0,https://ipleer.fm/song/64404/Ted_Nugent_The_Amboy_Dukes_-_Journey_To_The_Center_Of_The_Mind/,Downloaded
592,Every Time I Think Of You,The Babys,1070,4:03,,,List_page_not_found
593,Life Is A Carnival,The Band,234,3:55,1.0,https://ipleer.fm/song/55003259/The_Band_-_Life_Is_A_Carnival/,Downloaded
594,Still Cruisin,The Beach Boys,228,3:36,0.0,https://ipleer.fm/song/23549051/The_Beach_Boys_-_Still_Cruisin/,Downloaded
