,title,artist,number,duration,t_eps,href,status
313,Last Kiss,J. Frank Wilson & The Cavaliers,54,2:28,0.0,https://mp3co.ooo/s/j.%20frank%20wilson%20&%20the%20cavaliers%20last%20kiss/,Downloaded
314,One Last Kiss,J. Geils Band,478,4:24,-1.0,https://ru123.iplayer.info/song/72828735/J._Geils_Band_-_One_Last_Kiss/,Downloaded
315,Freeze-Frame,J. Geils Band,1002,3:60,-2.0,https://ru123.iplayer.info/song/92748505/J._Geils_Band_-_Freeze-Frame/,Downloaded
316,Baby Workout,Jackie Wilson,672,3:51,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Jackie+Wilson+Baby+Workout/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Jackie%20Wilson%20Baby%20Workout/'), Exception('No_correct_songs_found', 'https://patefon.net/Jackie-Wilson-Baby-Workout/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Jackie+Wilson+Baby+Workout/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Jackie-Wilson-Baby-Workout/')]"
317,Here Come Those Tears Again,Jackson Browne,395,3:37,0.0,https://ru123.iplayer.info/song/19026243/Jackson_Browne_-_Here_Comes_Those_Tears_Again/,Downloaded
318,Redneck Friend,Jackson Browne,545,4:01,0.0,https://ru123.iplayer.info/song/31116976/Jackson_Browne_-_Redneck_Friend/,Downloaded
319,Boulevard,Jackson Browne,561,3:21,0.0,https://mp3co.ooo/s/jackson%20browne%20boulevard/,Downloaded
320,Running On Empty,Jackson Browne,1155,4:59,-1.0,https://ru123.iplayer.info/song/105466677/Jackson_Browne_-_Running_On_Empty/,Downloaded
321,I Don't mind,James Brown,3,2:31,-1.0,https://ru123.iplayer.info/song/99016715/James_Brown_-_I_Don_t_Mind/,Downloaded
322,Cold Sweat - Part 1,James Brown,79,2:52,-1.0,https://ru123.iplayer.info/song/49079446/James_Brown_-_Cold_Sweat_-_Part_1_feat._The_Famous_Flames/,Downloaded
323,I Got You (I Feel Good),James Brown,314,2:49,-1.0,https://patefon.net/james-brown-i-got-you-i-feel-good/,Downloaded
324,My Thang,James Brown,490,4:39,0.0,https://ru123.iplayer.info/song/86495148/James_Brown_-_My_Thang/,Downloaded
325,Baby You're Right,James Brown,533,2:59,-1.0,https://ru123.iplayer.info/song/101364859/James_Brown_-_Baby_You_re_Right_Remastered/,Downloaded
326,Think,James Brown,640,2:46,-1.0,https://ru123.iplayer.info/song/80635992/James_Brown_-_Think/,Downloaded
327,Get Up (I Feel Like Being Like A) Sex Machine (Part 1),James Brown,857,5:19,-2.0,http://xgetmus.ru/song/1891130410.1490676785-james-brown-get-up-i-feel-like-being-like-a-sex-machine-part-1-part-2-promo-version,Downloaded
328,Down And Out In New York City,James Brown,1032,4:46,0.0,https://ru123.iplayer.info/song/109894467/James_Brown_-_Down_And_Out_In_New_York_City/,Downloaded
329,Country Road,James Taylor,901,3:23,0.0,https://patefon.net/james-taylor-country-road/,Downloaded
330,Little Old Lady From Pasadena,Jan & Dean,635,2:47,-1.0,https://ru123.iplayer.info/song/61007138/Jan_Dean_-_Little_Old_Lady_From_Pasadena/,Downloaded
331,"The Anaheim, Azusa & Cucamonga Sewing Circle, Book Review And Timing Association",Jan & Dean,689,2:45,0.0,,"[Exception('List_page_not_found',), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Jan-&-Dean-The-Anaheim,-Azusa-&-Cucamonga-Sewing-Circle,-Book-Review-And-Timing-Association/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Jan+&+Dean+The+Anaheim,+Azusa+&+Cucamonga+Sewing+Circle,+Book+Review+And+Timing+Association/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Jan-&-Dean-The-Anaheim,-Azusa-&-Cucamonga-Sewing-Circle,-Book-Review-And-Timing-Association/')]"
332,Sidewalk Surfin',Jan & Dean,1272,2:42,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Jan+&+Dean+Sidewalk+Surfin/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Jan%20&%20Dean%20Sidewalk%20Surfin/'), Exception('No_correct_songs_found', 'https://patefon.net/Jan-&-Dean-Sidewalk-Surfin/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Jan+&+Dean+Sidewalk+Surfin/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Jan-&-Dean-Sidewalk-Surfin/')]"
333,Kozmic Blues,Janis Joplin,397,4:24,0.0,https://patefon.net/janis-joplin-kozmic-blues/,Downloaded
334,People Get Ready,Jeff Beck,698,4:56,-1.0,https://ru123.iplayer.info/song/16627751/Jeff_Beck_-_People_Get_Ready/,Downloaded
335,Count On Me,Jefferson Starship,1045,3:18,0.0,https://patefon.net/jefferson-starship-count-on-me/,Downloaded
336,Let's Get Serious,Jermaine Jackson,811,3:36,0.0,https://ru123.iplayer.info/song/4708622/Jermaine_Jackson_-_Let_s_Get_Serious_1980/,Downloaded
337,Mr. Bojangles,Jerry Jeff Walker,294,3:54,0.0,https://ru123.iplayer.info/song/5777092/Jerry_Jeff_Walker_-_Mr._Bojangles/,Downloaded
338,Ko-Ko Joe,Jerry Reed,713,2:35,0.0,https://mp3co.ooo/s/jerry%20reed%20ko-ko%20joe/,Downloaded
339,"Right Here, Right Now",Jesus Jones,1169,3:06,2.0,https://ru123.iplayer.info/song/51656653/Jesus_Jones_-_Right_Here_Right_Now/,Downloaded
340,Living In The Past,Jethro Tull,706,3:23,0.0,https://patefon.net/jethro-tull-living-in-the-past/,Downloaded
341,Come Monday,Jimmy Buffett,758,3:09,0.0,https://mp3co.ooo/s/jimmy%20buffett%20come%20monday/,Downloaded
342,Just A Dream,Jimmy Clanton,185,2:32,0.0,https://mp3co.ooo/s/jimmy%20clanton%20just%20a%20dream/,Downloaded
343,"Wonderful World, Beautiful People",Jimmy Cliff,203,3:11,0.0,"https://mp3co.ooo/s/jimmy%20cliff%20wonderful%20world,%20beautiful%20people/",Downloaded
344,Handy Man,Jimmy Jones,250,2:02,0.0,https://mp3co.ooo/s/jimmy%20jones%20handy%20man/,Downloaded
345,Baby What You Want Me To Do,Jimmy Reed,1024,2:50,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Jimmy+Reed+Baby+What+You+Want+Me+To+Do/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Jimmy%20Reed%20Baby%20What%20You%20Want%20Me%20To%20Do/'), Exception('No_correct_songs_found', 'https://patefon.net/Jimmy-Reed-Baby-What-You-Want-Me-To-Do/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Jimmy+Reed+Baby+What+You+Want+Me+To+Do/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Jimmy-Reed-Baby-What-You-Want-Me-To-Do/')]"
346,I've Passed This Way Before,Jimmy Ruffin,1044,2:49,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Jimmy+Ruffin+Ive+Passed+This+Way+Before/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Jimmy-Ruffin-Ive-Passed-This-Way-Before/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Jimmy+Ruffin+Ive+Passed+This+Way+Before/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Jimmy-Ruffin-Ive-Passed-This-Way-Before/')]"
347,Walk On The Wild Side (Part 1),Jimmy Smith,455,5:57,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Jimmy+Smith+Walk+On+The+Wild+Side+Part+1/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Jimmy-Smith-Walk-On-The-Wild-Side-Part-1/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Jimmy+Smith+Walk+On+The+Wild+Side+Part+1/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Jimmy-Smith-Walk-On-The-Wild-Side-Part-1/')]"
348,There But For Fortune,Joan Baez,1087,3:15,0.0,https://ru123.iplayer.info/song/91590638/Joan_Baez_-_There_But_For_Fortune/,Downloaded
349,With A Little Help From My Friends,Joe Cocker,675,3:13,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Joe+Cocker+With+A+Little+Help+From+My+Friends/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Joe%20Cocker%20With%20A%20Little%20Help%20From%20My%20Friends/'), Exception('No_correct_songs_found', 'https://patefon.net/Joe-Cocker-With-A-Little-Help-From-My-Friends/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Joe+Cocker+With+A+Little+Help+From+My+Friends/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Joe-Cocker-With-A-Little-Help-From-My-Friends/')]"
350,Annie's Song,John Denver,182,3:02,-1.0,https://ru123.iplayer.info/song/2128868/John_Denver_-_Annie_s_Song/,Downloaded
351,Back Home Again,John Denver,235,4:46,-1.0,https://ru123.iplayer.info/song/17026382/John_Denver_-_Back_Home_Again/,Downloaded
352,It Amazes Me,John Denver,245,2:40,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/John+Denver+It+Amazes+Me/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/John-Denver-It-Amazes-Me/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/John+Denver+It+Amazes+Me/'), Exception('No_correct_songs_found', 'http://vkmusic.me/John-Denver-It-Amazes-Me/')]"
353,Seasons Of The Heart,John Denver,463,3:51,-1.0,http://xgetmus.ru/song/1536269170.2055993190-john-denver-seasons-of-the-heart-remastered,Downloaded
354,Some Days Are Diamonds (Some Days Are Stone),John Denver,711,4:03,-1.0,https://ru123.iplayer.info/song/108422026/John_Denver_-_Some_Days_Are_Diamonds_Some_Days_Are_Stone/,Downloaded
355,Rocky Mountain High,John Denver,720,4:46,-1.0,https://ru123.iplayer.info/song/29437285/John_Denver_-_Rocky_Mountain_High/,Downloaded
356,The Ways Of A Woman In Love,Johnny Cash,787,2:17,-1.0,https://ru123.iplayer.info/song/35227230/Johnny_Cash_-_The_Ways_Of_A_Woman_In_Love/,Downloaded
357,I Got Stripes,Johnny Cash,1160,2:05,0.0,http://xgetmus.ru/song/319981788.1161171849-johnny-cash-i-got-stripes,Downloaded
358,The Battle Of New Orleans,Johnny Horton,500,2:33,-1.0,https://ru123.iplayer.info/song/101031694/Johnny_Horton_-_The_Battle_of_New_Orleans/,Downloaded
359,Johnny Reb,Johnny Horton,1287,2:21,0.0,https://mp3co.ooo/s/johnny%20horton%20johnny%20reb/,Downloaded
360,Lookin' for Love,Johnny Lee,12,3:32,0.0,https://ru123.iplayer.info/song/24268814/Johnny_Lee_-_Lookin_For_Love/,Downloaded
361,Worried Guy,Johnny Tillotson,267,2:30,-1.0,https://ru123.iplayer.info/song/60652310/Johnny_Tillotson_-_I_m_A_Worried_Guy/,Downloaded
362,"I Rise, I Fall",Johnny Tillotson,355,2:18,0.0,https://ru123.iplayer.info/song/3703497/Johnny_Tillotson_-_I_Rise_I_Fall/,Downloaded
363,Jimmy's Girl,Johnny Tillotson,410,2:45,-1.0,https://ru123.iplayer.info/song/3703514/Johnny_Tillotson_-_Jimmy_s_Girl/,Downloaded
364,Out Of My Mind,Johnny Tillotson,638,2:37,0.0,https://ru123.iplayer.info/song/3703503/Johnny_Tillotson_-_Out_Of_My_Mind/,Downloaded
365,It Keeps Right On A-Hurtin',Johnny Tillotson,1041,2:50,0.0,http://xgetmus.ru/song/872884900.2033232563-johnny-tillotson-it-keeps-right-on-a-hurtin,Downloaded
366,Talk Back Trembling Lips,Johnny Tillotson,1141,2:39,0.0,https://ru123.iplayer.info/song/111377280/Johnny_Tillotson_-_Talk_Back_Trembling_Lips/,Downloaded
367,"(You're So Square) Baby, I Don't Care",Joni Mitchell,417,2:38,0.0,http://xgetmus.ru/song/2018922862.60092618-joni-mitchell-youre-so-square-baby-i-dont-care,Downloaded
368,Big Yellow Taxi,Joni Mitchell,668,2:48,0.0,https://mp3co.ooo/s/joni%20mitchell%20big%20yellow%20taxi/,Downloaded
369,You've Got Another Thing Comin',Judas Priest,861,5:11,-1.0,https://ru123.iplayer.info/song/18198882/Judas_Priest_-_You_ve_Got_Another_Thing_Comin_GTA_VC/,Downloaded
370,Break It To Me Gently,Juice Newton,303,4:03,0.0,https://ru123.iplayer.info/song/16551067/Juice_Newton_-_Break_It_To_Me_Gently/,Downloaded
371,Queen Of Hearts,Juice Newton,690,3:30,-1.0,https://patefon.net/juice-newton-queen-of-hearts/,Downloaded
372,Lambada,Kaoma,1270,3:24,1.0,https://ru123.iplayer.info/song/636747/Kaoma_-_Lambada/,Downloaded
373,Running Up That Hill,Kate Bush,531,5:01,-1.0,https://patefon.net/kate-bush-running-up-that-hill/,Downloaded
374,You Decorated My Life,Kenny Rogers,238,3:40,0.0,https://patefon.net/kenny-rogers-you-decorated-my-life/,Downloaded
375,Through The Years,Kenny Rogers,338,4:46,-1.0,https://ru123.iplayer.info/song/31298606/Kenny_Rogers_-_Through_The_Years/,Downloaded
376,Scarlet Fever,Kenny Rogers,372,3:58,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Kenny+Rogers+Scarlet+Fever/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Kenny-Rogers-Scarlet-Fever/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Kenny+Rogers+Scarlet+Fever/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Kenny-Rogers-Scarlet-Fever/')]"
377,Sweet Music Man,Kenny Rogers,472,4:20,0.0,https://ru123.iplayer.info/song/72457192/Kenny_Rogers_-_Sweet_Music_Man/,Downloaded
378,I Don't Need You,Kenny Rogers,494,3:29,-1.0,http://xgetmus.ru/song/954017663.1029034920-kenny-rogers-i-dont-need-you,Downloaded
379,Lucille,Kenny Rogers,731,3:43,-1.0,https://ru123.iplayer.info/song/98557092/Kenny_Rogers_-_Lucille/,Downloaded
380,Lady,Kenny Rogers,1258,3:55,-1.0,https://ru123.iplayer.info/song/649382/Kenny_Rogers_-_Lady/,Downloaded
381,Rocket Ride,Kiss,610,4:07,-1.0,https://ru123.iplayer.info/song/4760183/Kiss_-_Rocket_Ride/,Downloaded
382,Jungle Boogie,Kool and the Gang,331,3:06,-1.0,http://xgetmus.ru/song/1453289324.889546879-kool-and-the-gang-jungle-boogie,Downloaded
383,Loving Her Was Easier,Kris Kristofferson,1135,3:47,0.0,https://mp3co.ooo/s/kris%20kristofferson%20loving%20her%20was%20easier/,Downloaded
384,See See Rider,LaVern Baker,425,2:29,-1.0,https://mp3co.ooo/s/lavern%20baker%20see%20see%20rider/,Downloaded
385,I Cried A Tear,LaVern Baker,822,2:36,-1.0,https://ru123.iplayer.info/song/62458247/Lavern_Baker_-_I_Cried_A_Tear/,Downloaded
386,Gloria,Laura Branigan,995,3:54,-1.0,https://ru123.iplayer.info/song/58193817/Laura_Branigan_-_Gloria/,Downloaded
387,Over The Hills and Far Away,Led Zeppelin,53,5:08,0.0,https://patefon.net/led-zeppelin-over-the-hills-and-far-away/,Downloaded
388,Trampled Under Foot,Led Zeppelin,525,5:35,0.0,https://patefon.net/led-zeppelin-trampled-under-foot/,Downloaded
389,Dyer Maker,Led Zepplin,749,4:23,-1.0,https://ru123.iplayer.info/song/10152581/Led_Zepplin_-_Dyer_Maker/,Downloaded
390,You Make Me Feel Like Dancing,Leo Sayer,986,2:54,-1.0,https://patefon.net/leo-sayer-you-make-me-feel-like-dancing/,Downloaded
391,You Don't Own Me,Lesley Gore,1211,2:32,-1.0,https://patefon.net/lesley-gore-you-dont-own-me/,Downloaded
392,California Nights,Leslie Gore,813,2:50,-2.0,https://ru123.iplayer.info/song/64414436/Leslie_Gore_-_California_Nights/,Downloaded
393,Something About You,Level 42,158,3:47,-1.0,https://ru123.iplayer.info/song/37280998/Level_42_-_Something_About_You/,Downloaded
394,When Will I Be Loved,Linda Ronstadt,324,2:05,-1.0,https://ru123.iplayer.info/song/2793181/Linda_Ronstadt_-_When_Will_I_Be_Loved/,Downloaded
395,"Out Of Sight, Out Of Mind",Little Anthony & The Imperials,927,2:40,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Little+Anthony+&+The+Imperials+Out+Of+Sight,+Out+Of+Mind/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Little-Anthony-&-The-Imperials-Out-Of-Sight,-Out-Of-Mind/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Little+Anthony+&+The+Imperials+Out+Of+Sight,+Out+Of+Mind/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Little-Anthony-&-The-Imperials-Out-Of-Sight,-Out-Of-Mind/')]"
396,Bongo Stomp,Little Joey & The Flips,67,2:17,0.0,http://xgetmus.ru/song/744806456.201960180-little-joey-the-flips-bongo-stomp,Downloaded
397,Reminiscing,Little River Band,77,3:32,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Little+River+Band+Reminiscing/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Little%20River%20Band%20Reminiscing/'), Exception('No_correct_songs_found', 'https://patefon.net/Little-River-Band-Reminiscing/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Little+River+Band+Reminiscing/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Little-River-Band-Reminiscing/')]"
398,We Two,Little River Band,104,4:34,-1.0,https://ru123.iplayer.info/song/97400978/Little_River_Band_-_We_Two/,Downloaded
399,Help Is On The Way,Little River Band,187,4:02,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Little+River+Band+Help+Is+On+The+Way/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Little-River-Band-Help-Is-On-The-Way/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Little+River+Band+Help+Is+On+The+Way/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Little-River-Band-Help-Is-On-The-Way/')]"
400,The Other Guy,Little River Band,310,2:49,0.0,https://mp3co.ooo/s/little%20river%20band%20the%20other%20guy/,Downloaded
401,Happy Anniversary,Little River Band,1174,4:01,0.0,https://ru123.iplayer.info/song/31748752/The_Little_River_Band_-_Happy_Anniversary/,Downloaded
402,Brandy,Looking Glass,128,3:08,0.0,https://mp3co.ooo/s/looking%20glass%20brandy/,Downloaded
403,Will The Wolf Survive,Los Lobos,1119,3:43,-1.0,https://ru123.iplayer.info/song/105418582/Los_Lobos_-_Will_the_Wolf_Survive/,Downloaded
404,Hello Dolly,Louis Armstrong,650,2:28,-1.0,https://patefon.net/louis-armstrong-hello-dolly/,Downloaded
405,That Old Black Magic,Louis Prima & Keely Smith,746,2:57,-1.0,https://ru123.iplayer.info/song/644902/Louis_Prima_Keely_Smith_-_That_Old_Black_Magic./,Downloaded
406,Sweet Home Alabama,Lynyrd Skynyrd,107,4:44,0.0,https://patefon.net/lynyrd-skynyrd-sweet-home-alabama/,Downloaded
407,Oh Father,Madonna,1140,4:59,0.0,https://ru123.iplayer.info/song/87188026/Madonna_-_Oh_Father/,Downloaded
408,Live To Tell,Madonna,1173,5:52,-1.0,https://ru123.iplayer.info/song/8365988/Madonna_-_Live_To_Tell/,Downloaded
409,Walking In Memphis,Marc Cohn,775,4:16,0.0,https://patefon.net/marc-cohn-walking-in-memphis/,Downloaded
410,Paper Roses,Marie Osmond,1245,2:42,-1.0,https://ru123.iplayer.info/song/765674/Marie_Osmond_-_Paper_Roses/,Downloaded
411,Good Vibrations,Marky Mark & The Funky Bunch,352,4:30,0.0,https://patefon.net/marky-mark-&-the-funky-bunch-good-vibrations/,Downloaded
412,Nowhere To Run,Martha Reeves & The Vandellas,74,2:59,-1.0,http://xgetmus.ru/song/2011233684.1138977206-martha-reeves-the-vandellas-nowhere-to-run,Downloaded
413,Big Iron,Marty Robbins,814,3:57,0.0,https://patefon.net/marty-robbins-big-iron/,Downloaded
414,I Walk Alone,Marty Robbins,1054,3:20,-1.0,https://mp3co.ooo/s/marty%20robbins%20i%20walk%20alone/,Downloaded
415,I Want You,Marvin Gaye,319,3:59,-1.0,https://ru123.iplayer.info/song/778629/Marvin_Gaye_-_I_Want_You/,Downloaded
416,Mercy Mercy Me (The Ecology),Marvin Gaye,819,2:31,0.0,https://patefon.net/marvin-gaye-mercy-mercy-me-the-ecology/,Downloaded
417,It Takes Two,Marvin Gaye & Kim Weston,280,3:00,-1.0,https://ru123.iplayer.info/song/10348729/Marvin_Gaye_Kim_Weston_-_It_Takes_Two/,Downloaded
418,If I Could Build My Whole World Around You,Marvin Gaye & Tammy Terrell,619,2:26,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Marvin+Gaye+&+Tammy+Terrell+If+I+Could+Build+My+Whole+World+Around+You/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Marvin%20Gaye%20&%20Tammy%20Terrell%20If%20I%20Could%20Build%20My%20Whole%20World%20Around%20You/'), Exception('No_correct_songs_found', 'https://patefon.net/Marvin-Gaye-&-Tammy-Terrell-If-I-Could-Build-My-Whole-World-Around-You/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Marvin+Gaye+&+Tammy+Terrell+If+I+Could+Build+My+Whole+World+Around+You/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Marvin-Gaye-&-Tammy-Terrell-If-I-Could-Build-My-Whole-World-Around-You/')]"
419,Torn Between Two Lovers,Mary MacGregor,1138,3:43,-1.0,https://ru123.iplayer.info/song/101583469/Mary_MacGregor_-_Torn_Between_Two_Lovers/,Downloaded
420,Shape Of Things To Come,Max Frost & The Troopers,257,1:54,0.0,https://ru123.iplayer.info/song/20613182/Max_Frost_The_Troopers_-_Shape_of_Things_to_Come/,Downloaded
421,You Took The Words Right Out Of My Mouth,Meat Loaf,807,4:50,0.0,https://ru123.iplayer.info/song/105929635/Meat_Loaf_-_You_Took_The_Words_Right_Out_Of_My_Mouth/,Downloaded
422,Paradise by the Dashboard Light,Meatloaf,71,9:31,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Meatloaf+Paradise+by+the+Dashboard+Light/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Meatloaf%20Paradise%20by%20the%20Dashboard%20Light/'), Exception('No_correct_songs_found', 'https://patefon.net/Meatloaf-Paradise-by-the-Dashboard-Light/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Meatloaf+Paradise+by+the+Dashboard+Light/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Meatloaf-Paradise-by-the-Dashboard-Light/')]"
423,Comin' Home Baby,Mel Torme,213,2:44,-1.0,https://ru123.iplayer.info/song/2592663/Mel_Torme_-_Comin_Home_Baby/,Downloaded
424,No Charge,Melba Montgomery,167,3:14,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Melba+Montgomery+No+Charge/'), Exception('No_correct_songs_found', 'https://mp3co.ooo/s/Melba%20Montgomery%20No%20Charge/'), Exception('No_correct_songs_found', 'https://patefon.net/Melba-Montgomery-No-Charge/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Melba+Montgomery+No+Charge/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Melba-Montgomery-No-Charge/')]"
425,One,Metallica,884,7:24,1.0,https://ru123.iplayer.info/song/41030655/Metallica_-_One/,Downloaded
426,I Just Can't Stop Loving You,Michael Jackson,85,4:14,-1.0,https://ru123.iplayer.info/song/113744885/Michael_Jackson_-_I_Just_Cant_Stop_Loving_You/,Downloaded
427,Wanna Be Startin' Somethin',Michael Jackson,223,6:02,0.0,https://ru123.iplayer.info/song/98399948/Michael_Jackson_-_Wanna_Be_Startin_Somethin/,Downloaded
428,Beat It,Michael Jackson,629,4:18,-1.0,https://ru123.iplayer.info/song/111557880/Michael_Jackson_-_Beat_It/,Downloaded
429,Human Nature,Michael Jackson,637,4:06,0.0,https://patefon.net/michael-jackson-human-nature/,Downloaded
430,Man In The Mirror,Michael Jackson,1188,5:20,0.0,https://patefon.net/michael-jackson-man-in-the-mirror/,Downloaded
431,Almost by Being In Love,Michael Johnson,547,3:54,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Michael+Johnson+Almost+by+Being+In+Love/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Michael-Johnson-Almost-by-Being-In-Love/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Michael+Johnson+Almost+by+Being+In+Love/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Michael-Johnson-Almost-by-Being-In-Love/')]"
432,Maniac,Michael Sembello,553,4:13,-1.0,https://ru123.iplayer.info/song/46704924/Michael_Sembello_-_Maniac/,Downloaded
433,Girl You Know It s True,Milli Vanilli,913,4:13,-1.0,https://ru123.iplayer.info/song/111596047/Milli_Vanilli_-_Girl_You_Know_It_s_True/,Downloaded
434,Girl I m Gonna Miss You,Milli Vanilli,1039,3:58,0.0,https://ru123.iplayer.info/song/4900643/Milli_Vanilli_-_Girl_I_m_gonna_miss_you/,Downloaded
435,Baby Don t Forget My Number,Milli Vanilli,1276,6:28,0.0,https://ru123.iplayer.info/song/81657750/Milli_Vanilli_-_Baby_Don_t_Forget_My_Number/,Downloaded
436,Lovin' You,Minnie Riperton,1257,3:24,0.0,https://ru123.iplayer.info/song/3019279/Minnie_Riperton_-_Lovin_You/,Downloaded
437,Simon & Garfunkel,Mrs. Robinson,616,4:05,-1.0,https://patefon.net/mrs.-robinson-simon-&-garfunkel/,Downloaded
438,These Boots Are Made For Walkin',Nancy Sinatra,284,2:34,0.0,https://ru123.iplayer.info/song/82060838/Nancy_Sinatra_-_These_Boots_Are_Made_For_Walkin/,Downloaded
439,Ramblin' Rose,Nat King Cole,220,2:49,0.0,https://patefon.net/nat-king-cole-ramblin-rose/,Downloaded
440,Those Lazy-Hazy-Crazy Days Of Summer,Nat King Cole,516,2:25,0.0,https://patefon.net/nat-king-cole-those-lazy-hazy-crazy-days-of-summer/,Downloaded
441,Unforgettable,Natalie Cole,982,3:13,-1.0,http://xgetmus.ru/song/27614959.477208088-tommy-melody-unforgettable-karaoke-version-originally-performed-by-natalie-cole,Downloaded
442,I've Got Love On My Mind,Nathalie Cole,177,4:21,0.0,,"[Exception('No_correct_songs_found', 'https://ipleer.fm/search/q/Nathalie+Cole+Ive+Got+Love+On+My+Mind/'), Exception('List_page_not_found',), Exception('No_correct_songs_found', 'https://patefon.net/Nathalie-Cole-Ive-Got-Love-On-My-Mind/'), Exception('No_correct_songs_found', 'http://xgetmus.ru/s/Nathalie+Cole+Ive+Got+Love+On+My+Mind/'), Exception('No_correct_songs_found', 'http://vkmusic.me/Nathalie-Cole-Ive-Got-Love-On-My-Mind/')]"
443,Breaking Up Is Hard To Do,Neil Sedaka,728,2:19,-1.0,https://ru123.iplayer.info/song/2339109/Neil_Sedaka_-_Breaking_Up_Is_Hard_To_Do/,Downloaded
444,Kisses On The Wind,Neneh Cherry,370,3:57,0.0,https://ru123.iplayer.info/song/31452730/Neneh_Cherry_-_Kisses_On_The_Wind/,Downloaded
445,Hot Child in the City,Nick Gilder,615,3:09,-1.0,https://ru123.iplayer.info/song/13029376/Nick_Gilder_-_Hot_Child_In_The_City/,Downloaded
446,Buy For Me The Rain,Nitty Gritty Dirt Band,88,2:23,-1.0,https://ru123.iplayer.info/song/879695/The_Nitty_Gritty_Dirt_Band_-_Buy_For_Me_The_Rain/,Downloaded
447,Make A Little Magic,Nitty Gritty Dirt Band,859,3:55,0.0,https://ru123.iplayer.info/song/879700/Nitty_Gritty_Dirt_Band_-_Make_A_Little_Magic/,Downloaded
